IdP,x,y,h2g,energy,id,time,breakage,damage
2.000000,323153.736323,4661257.893883,7.864363,488.908477,2059,24.970625,0.000000
2.000000,323153.766745,4661257.782082,7.748929,492.949270,2059,24.980625,0.000000
2.000000,323153.797168,4661257.670281,7.632395,497.017009,2059,24.990625,0.000000
2.000000,323153.827590,4661257.558480,7.514761,501.111695,2059,25.000625,0.000000
2.000000,323153.858013,4661257.446679,7.396027,505.233326,2059,25.010625,0.000000
2.000000,323153.888436,4661257.334878,7.276193,509.381904,2059,25.020625,0.000000
2.000000,323153.918858,4661257.223077,7.155258,513.557427,2059,25.030625,0.000000
2.000000,323153.949281,4661257.111276,7.033224,517.759897,2059,25.040625,0.000000
2.000000,323153.979703,4661256.999475,6.910012,521.989313,2059,25.050625,0.000000
2.000000,323154.010126,4661256.887674,6.769296,526.245675,2059,25.060625,0.000000
2.000000,323154.040549,4661256.775873,6.627532,530.528983,2059,25.070625,0.000000
2.000000,323154.070971,4661256.664071,6.484718,534.839238,2059,25.080625,0.000000
2.000000,323154.101394,4661256.552270,6.340856,539.176438,2059,25.090625,0.000000
2.000000,323154.131816,4661256.440469,6.195944,543.540585,2059,25.100625,0.000000
2.000000,323154.162239,4661256.328668,6.049984,547.931677,2059,25.110625,0.000000
2.000000,323154.192661,4661256.216867,5.902974,552.349716,2059,25.120625,0.000000
2.000000,323154.223084,4661256.105066,5.754916,556.794701,2059,25.130625,0.000000
2.000000,323154.253507,4661255.993265,5.605808,561.266632,2059,25.140625,0.000000
2.000000,323154.283929,4661255.881464,5.455652,565.765509,2059,25.150625,0.000000
2.000000,323154.314352,4661255.769663,5.304446,570.291332,2059,25.160625,0.000000
2.000000,323154.344774,4661255.657862,5.152192,574.844101,2059,25.170625,0.000000
2.000000,323154.375197,4661255.546061,4.998889,579.423816,2059,25.180625,0.000000
2.000000,323144.000324,4661252.766989,1.278603,25.338523,2059,34.751250,0.000000
2.000000,323148.005680,4661254.573440,0.342506,22.941308,2059,30.197500,0.000000
2.000000,323160.416936,4661261.973474,6.175169,238.032555,2059,35.277500,0.000000
2.000000,323160.440537,4661261.874781,6.196081,240.295231,2059,35.287500,0.000000
2.000000,323160.464138,4661261.776088,6.216304,242.584853,2059,35.297500,0.000000
2.000000,323160.487738,4661261.677395,6.235837,244.901421,2059,35.307500,0.000000
2.000000,323160.511339,4661261.578703,6.254680,247.244936,2059,35.317500,0.000000
2.000000,323160.534940,4661261.480010,6.272833,249.615396,2059,35.327500,0.000000
2.000000,323160.558541,4661261.381317,6.290297,252.012803,2059,35.337500,0.000000
2.000000,323160.582142,4661261.282624,6.307071,254.437156,2059,35.347500,0.000000
2.000000,323160.605743,4661261.183932,6.323155,256.888454,2059,35.357500,0.000000
